"#","No.","Name","Category","Laps","Lead","Lap Tm","Spd","Elapsed Tm","Passing Tm","Hits","Strength","Noise","Photocell Time","Transponder","Backup Tx","Backup Passing Tm"
"27","46","Emily Wilkinson","U14 Female","1","1","","0.0","8:43.938","11:08:24.994","82","158","14","","246","0",""
"28","43","Sophie Paterson","U14 Female","1","1","","0.0","10:04.563","11:09:45.619","81","151","20","","243","0",""
"29","37","Cameron Mason","U16 Male","2","2","6:20.575","13.2","12:21.683","11:10:32.739","81","150","20","","237","0",""
"30","29","Callum Cooper","U14 Male","2","2","7:05.866","11.8","13:47.709","11:12:28.765","82","153","11","","229","0",""
"31","28","Corran Carrick-Anderson","U14 Male","2","2","7:05.480","11.8","13:48.369","11:12:29.425","80","171","11","","228","0",""
"32","27","Maximilian Bloor","U16 Male","2","2","7:32.786","11.1","14:43.556","11:12:54.612","84","150","16","","227","0",""
"33","42","Louis Moore","U14 Male","2","2","7:38.096","11.0","14:43.216","11:13:24.272","82","173","9","","242","0",""
"34","26","Ross Birrell","U14 Male","2","2","7:42.719","10.9","15:13.987","11:13:55.043","84","155","20","","226","0",""
"35","33","Sorley Johnston","U14 Male","2","2","7:56.560","10.6","15:26.131","11:14:07.187","83","143","22","","233","0",""
"36","44","Ishbel Strathdee","U16 Female","2","2","7:34.687","11.1","14:59.882","11:14:10.938","84","164","22","","244","0",""
"37","??","GK-54792","","0","0","","0.0","","11:14:28.274","84","116","11","","270","0",""
"38","31","Estelle Fuller","U16 Female","2","2","7:55.562","10.6","15:24.376","11:14:35.432","84","157","11","","231","0",""
"39","32","Polly Henderson","U16 Female","2","2","8:01.287","10.5","15:32.585","11:14:43.641","76","151","13","","232","0",""
