"#","No.","Name","Category","Laps","Lead","Lap Tm","Spd","Elapsed Tm","Passing Tm","Hits","Strength","Noise","Photocell Time","Transponder","Backup Tx","Backup Passing Tm"
"103","250","Fiona Walker","Vet Female","1","1","","0.0","13:59.881","11:52:01.173","74","149","21","","250","0",""
"104","197","Conner Johnstone","Junior Male","2","2","8:28.440","21.9","16:33.623","11:53:03.388","62","154","23","","197","0",""
"105","199","John MacLeod","Junior Male","2","2","8:42.768","21.3","16:55.618","11:53:25.383","60","128","24","","199","0",""
"106","194","Douglas Carchrie","Junior Male","2","2","9:02.102","20.6","17:22.118","11:53:51.883","64","145","30","","194","0",""
"107","201","Ross McMurtrie","Junior Male","2","2","9:01.124","20.6","17:48.528","11:54:18.293","63","149","28","","201","0",""
"108","198","Calum Kennedy","Junior Male","2","2","9:59.429","18.6","19:04.881","11:55:34.646","63","127","18","","198","0",""
"109","298","Graeme Scott","Vet 50+","1","1","","0.0","16:32.031","11:55:36.256","72","134","18","","298","0",""
"110","196","Innes Johnston","Junior Male","2","2","9:34.268","19.4","19:17.959","11:55:47.724","60","142","18","","196","0",""
"111","220","Lucy Grant","Senior Female","2","2","9:16.667","20.0","18:10.987","11:56:12.279","66","137","17","","220","0",""
"112","228","Madeleine Robinson","Senior Female","2","2","9:17.871","20.0","18:13.302","11:56:14.594","66","133","15","","228","0",""
"113","229","Eileen Roe","Senior Female","2","2","9:21.313","19.9","18:16.106","11:56:17.398","64","129","15","","229","0",""
"114","209","Jane Barr","Senior Female","2","2","9:22.764","19.8","18:16.798","11:56:18.090","66","135","15","","209","0",""
"115","295","Brendan Roe","Vet 50+","2","2","8:51.211","21.0","17:40.101","11:56:44.326","69","135","15","","295","0",""
"116","278","Kenny Kentley","Vet 50+","2","2","8:58.137","20.7","17:42.609","11:56:46.834","64","152","15","","278","0",""
"117","259","Mark Barnett","Vet 50+","2","2","8:58.623","20.7","17:52.092","11:56:56.317","64","132","16","","259","0",""
"118","218","Anne Ewing","Senior Female","2","2","9:24.499","19.8","18:55.449","11:56:56.741","70","134","16","","218","0",""
"119","219","Ruth Fraser-Moodie","Senior Female","2","2","9:44.411","19.1","19:18.046","11:57:19.338","67","145","22","","219","0",""
"120","260","Gary Beall","Vet 50+","2","2","9:19.232","20.0","18:18.664","11:57:22.889","64","158","22","","260","0",""
"121","208","Erika Allen","Senior Female","2","2","10:07.301","18.4","19:48.045","11:57:49.337","72","135","22","","208","0",""
"122","211","Louise Borthwick","Senior Female","2","2","10:10.472","18.3","19:52.185","11:57:53.477","67","134","22","","211","0",""
"123","235","Brenda Callander","Vet Female","2","2","9:59.430","18.6","19:56.200","11:57:57.492","64","144","16","","235","0",""
"124","264","Stephen Clayton","Vet 50+","2","2","9:38.460","19.3","18:59.759","11:58:03.984","65","145","19","","264","0",""
