"#","No.","Name","Category","Laps","Lead","Lap Tm","Spd","Elapsed Tm","Passing Tm","Hits","Strength","Noise","Photocell Time","Transponder","Backup Tx","Backup Passing Tm"
"30","137","Christopher Marquis","Vet 40-49","1","1","","0.0","3:55.424","13:29:50.828","71","141","29","","337","0",""
"31","186","Stephen Walker","Senior","1","1","","0.0","3:56.339","13:29:51.743","70","163","29","","386","0",""
"32","121","David Ogg","Vet 40-49","1","1","","0.0","3:57.191","13:29:52.595","68","158","29","","321","0",""
"33","138","David Mason","Vet 40-49","1","1","","0.0","3:58.172","13:29:53.576","68","159","29","","338","0",""
"34","183","Mark Shilton","Senior","1","1","","0.0","3:59.537","13:29:54.941","76","144","29","","383","0",""
"35","125","Michael Dennison","Vet 40-49","1","1","","0.0","4:07.632","13:30:03.036","73","151","28","","325","0",""
"36","182","Addy Pope","Senior","1","1","","0.0","4:13.131","13:30:08.535","83","159","26","","382","0",""
"37","135","Simon Muir","Vet 40-49","1","1","","0.0","4:16.939","13:30:12.343","75","142","24","","335","0",""
"38","171","Tom Rowntree","Senior","1","1","","0.0","4:17.465","13:30:12.869","77","160","24","","271","0",""
"39","127","Peter Ellen","Vet 40-49","1","1","","0.0","4:21.242","13:30:16.646","72","156","22","","327","0",""
"40","151","Martin Steele","Vet 40-49","1","1","","0.0","4:21.981","13:30:17.385","83","151","22","","351","0",""
"41","154","Gordon Watt","Vet 40-49","1","1","","0.0","4:22.831","13:30:18.235","71","158","22","","354","0",""
"42","158","Alan Quinn","Vet 40-49","1","1","","0.0","4:23.533","13:30:18.937","84","174","22","","358","0",""
"43","169","Jon Entwistle","Senior","1","1","","0.0","4:24.558","13:30:19.962","73","170","22","","369","0",""
"44","118","Stephen Birrell","Vet 40-49","1","1","","0.0","4:27.319","13:30:22.723","75","141","22","","318","0",""
"45","126","Eric Easton","Vet 40-49","1","1","","0.0","4:32.894","13:30:28.298","82","142","23","","326","0",""
"46","160","Tim Allen","Vet 40-49","1","1","","0.0","4:34.321","13:30:29.725","75","166","23","","360","0",""
"47","124","Paul Davies","Vet 40-49","1","1","","0.0","4:42.144","13:30:37.548","72","158","20","","324","0",""
"48","149","Brian Skinner","Vet 40-49","1","1","","0.0","4:46.897","13:30:42.301","72","152","20","","349","0",""
"49","193","Ross Young","Senior","1","1","","0.0","4:51.385","13:30:46.789","78","145","20","","393","0",""
"50","132","Stephen Jackson","Vet 40-49","2","2","7:43.893","10.9","10:43.677","13:36:39.081","60","156","31","","332","0",""
"51","174","David Lines","Senior","2","2","7:42.690","10.9","10:44.586","13:36:39.990","64","166","31","","374","0",""
"52","189","Daniel Whitehead","Senior","2","2","7:58.057","10.5","10:58.519","13:36:53.923","67","160","30","","389","0",""
"53","168","Ian Dunlop","Senior","2","2","7:55.539","10.6","11:00.587","13:36:55.991","68","167","30","","368","0",""
"54","129","Hans Forhaug","Vet 40-49","2","2","7:53.413","10.6","11:02.016","13:36:57.420","64","166","30","","329","0",""
"55","181","Tom Owens","Senior","2","2","7:49.814","10.7","11:03.010","13:36:58.414","65","140","30","","381","0",""
"56","119","Crawford Carrick-Anderson","Vet 40-49","2","2","8:01.062","10.5","11:03.664","13:36:59.068","73","159","31","","319","0",""
"57","143","James Melville","Vet 40-49","2","2","8:09.164","10.3","11:19.978","13:37:15.382","65","145","29","","343","0",""
"58","117","Jason Barnes","Vet 40-49","2","2","7:56.240","10.6","11:28.647","13:37:24.051","66","159","25","","317","0",""
"59","165","Jim Cameron","Senior","2","2","8:20.939","10.1","11:44.723","13:37:40.127","73","157","29","","365","0",""
"60","146","Michael Nally","Vet 40-49","2","2","8:29.118","9.9","11:47.496","13:37:42.900","67","169","29","","346","0",""
"61","147","Steve Nicholson","Vet 40-49","2","2","8:15.968","10.2","11:51.258","13:37:46.662","67","157","25","","347","0",""
"62","196","Simon Fairfull","Senior","2","2","8:27.177","9.9","11:53.818","13:37:49.222","70","164","25","","396","0",""
"63","148","Malcolm Paterson","Vet 40-49","2","2","8:28.547","9.9","11:57.948","13:37:53.352","70","169","26","","348","0",""
"64","188","Adam Wallace","Senior","2","2","8:23.445","10.0","12:03.405","13:37:58.809","63","168","29","","388","0",""
"65","156","John Woodrow","Vet 40-49","2","2","8:23.786","10.0","12:07.366","13:38:02.770","68","164","29","","356","0",""
"66","152","Andrew Strathdee","Vet 40-49","2","2","8:35.966","9.8","12:20.552","13:38:15.956","73","148","33","","352","0",""
"67","190","Crawford Whyte","Senior","2","2","8:46.361","9.6","12:31.473","13:38:26.877","64","168","38","","390","0",""
"68","137","Christopher Marquis","Vet 40-49","2","2","8:41.043","9.7","12:36.467","13:38:31.871","66","154","32","","337","0",""
"69","131","Ronald Barker","Vet 40-49","2","2","8:57.399","9.4","12:43.386","13:38:38.790","70","136","39","","331","0",""
"70","178","Ewan Mulhern","Senior","2","2","9:05.603","9.2","12:43.959","13:38:39.363","65","167","39","","378","0",""
"71","173","Scott Lindsay","Senior","2","2","9:15.263","9.1","12:46.001","13:38:41.405","75","160","37","","373","0",""
"72","136","Iain Macleod","Vet 40-49","2","2","8:56.722","9.4","12:49.959","13:38:45.363","60","169","34","","336","0",""
"73","150","Matthew Smith","Vet 40-49","2","2","9:14.637","9.1","12:57.253","13:38:52.657","68","150","39","","350","0",""
"74","186","Stephen Walker","Senior","2","2","9:02.070","9.3","12:58.409","13:38:53.813","67","165","39","","386","0",""
"75","120","Malcolm Cooper","Vet 40-49","2","2","9:10.759","9.2","12:59.768","13:38:55.172","71","166","38","","320","0",""
"76","169","Jon Entwistle","Senior","2","2","8:36.305","9.8","13:00.863","13:38:56.267","68","169","38","","369","0",""
"77","138","David Mason","Vet 40-49","2","2","9:11.352","9.1","13:09.524","13:39:04.928","72","154","33","","338","0",""
"78","185","Steven Turbitt","Senior","2","2","9:40.309","8.7","13:17.944","13:39:13.348","83","171","21","","385","0",""
"79","183","Mark Shilton","Senior","2","2","9:19.224","9.0","13:18.761","13:39:14.165","79","145","21","","383","0",""
"80","121","David Ogg","Vet 40-49","2","2","9:22.260","9.0","13:19.451","13:39:14.855","77","146","21","","321","0",""
"81","171","Tom Rowntree","Senior","2","2","9:04.457","9.3","13:21.922","13:39:17.326","73","139","25","","271","0",""
"82","125","Michael Dennison","Vet 40-49","2","2","9:18.641","9.0","13:26.273","13:39:21.677","72","145","33","","325","0",""
"83","151","Martin Steele","Vet 40-49","2","2","9:09.847","9.2","13:31.828","13:39:27.232","71","145","37","","351","0",""
"84","158","Alan Quinn","Vet 40-49","2","2","9:08.981","9.2","13:32.514","13:39:27.918","76","150","37","","358","0",""
"85","135","Simon Muir","Vet 40-49","2","2","9:23.108","9.0","13:40.047","13:39:35.451","81","139","35","","335","0",""
"86","154","Gordon Watt","Vet 40-49","2","2","9:36.723","8.7","13:59.554","13:39:54.958","66","168","33","","354","0",""
"87","182","Addy Pope","Senior","2","2","9:47.854","8.6","14:00.985","13:39:56.389","73","156","34","","382","0",""
"88","170","Craig Hamilton","Senior","2","2","10:42.567","7.8","14:16.337","13:40:11.741","70","161","36","","370","0",""
"89","118","Stephen Birrell","Vet 40-49","2","2","10:03.814","8.3","14:31.133","13:40:26.537","67","160","37","","318","0",""
"90","144","Fraser Moore","Vet 40-49","2","2","11:09.335","7.5","14:45.435","13:40:40.839","83","175","35","","344","0",""
"91","126","Eric Easton","Vet 40-49","2","2","10:22.396","8.1","14:55.290","13:40:50.694","81","163","27","","326","0",""
"92","124","Paul Davies","Vet 40-49","2","2","10:43.705","7.8","15:25.849","13:41:21.253","74","140","29","","324","0",""
"93","160","Tim Allen","Vet 40-49","2","2","11:00.124","7.6","15:34.445","13:41:29.849","74","174","29","","360","0",""
"94","127","Peter Ellen","Vet 40-49","2","2","11:16.347","7.5","15:37.589","13:41:32.993","83","180","31","","327","0",""
"95","193","Ross Young","Senior","2","2","10:51.441","7.7","15:42.826","13:41:38.230","74","141","31","","393","0",""
"96","174","David Lines","Senior","3","3","7:36.003","11.1","18:20.589","13:44:15.993","68","152","28","","374","0",""
"97","132","Stephen Jackson","Vet 40-49","3","3","7:55.434","10.6","18:39.111","13:44:34.515","67","138","26","","332","0",""
"98","181","Tom Owens","Senior","3","3","7:44.550","10.8","18:47.560","13:44:42.964","65","140","24","","381","0",""
"99","189","Daniel Whitehead","Senior","3","3","8:03.015","10.4","19:01.534","13:44:56.938","72","169","28","","389","0",""
"100","129","Hans Forhaug","Vet 40-49","3","3","8:00.195","10.5","19:02.211","13:44:57.615","74","154","28","","329","0",""
"101","168","Ian Dunlop","Senior","3","3","8:08.820","10.3","19:09.407","13:45:04.811","66","166","29","","368","0",""
"102","119","Crawford Carrick-Anderson","Vet 40-49","3","3","8:12.556","10.2","19:16.220","13:45:11.624","74","143","26","","319","0",""
"103","143","James Melville","Vet 40-49","3","3","8:18.480","10.1","19:38.458","13:45:33.862","62","165","24","","343","0",""
"104","165","Jim Cameron","Senior","3","3","8:22.080","10.0","20:06.803","13:46:02.207","68","170","31","","365","0",""
"105","146","Michael Nally","Vet 40-49","3","3","8:23.075","10.0","20:10.571","13:46:05.975","67","166","30","","346","0",""
"106","147","Steve Nicholson","Vet 40-49","3","3","8:22.628","10.0","20:13.886","13:46:09.290","67","157","30","","347","0",""
"107","196","Simon Fairfull","Senior","3","3","8:46.234","9.6","20:40.052","13:46:35.456","72","145","29","","396","0",""
"108","148","Malcolm Paterson","Vet 40-49","3","3","8:43.607","9.6","20:41.555","13:46:36.959","71","160","29","","348","0",""
"109","156","John Woodrow","Vet 40-49","3","3","8:34.849","9.8","20:42.215","13:46:37.619","67","164","29","","356","0",""
"110","188","Adam Wallace","Senior","3","3","8:45.446","9.6","20:48.851","13:46:44.255","68","169","30","","388","0",""
"111","169","Jon Entwistle","Senior","3","3","7:59.777","10.5","21:00.640","13:46:56.044","71","168","30","","369","0",""
"112","131","Ronald Barker","Vet 40-49","3","3","8:36.207","9.8","21:19.593","13:47:14.997","71","163","29","","331","0",""
"113","137","Christopher Marquis","Vet 40-49","3","3","8:45.508","9.6","21:21.975","13:47:17.379","68","142","30","","337","0",""
"114","173","Scott Lindsay","Senior","3","3","8:50.471","9.5","21:36.472","13:47:31.876","70","151","18","","373","0",""
"115","136","Iain Macleod","Vet 40-49","3","3","8:50.999","9.5","21:40.958","13:47:36.362","65","168","24","","336","0",""
"116","178","Ewan Mulhern","Senior","3","3","9:09.256","9.2","21:53.215","13:47:48.619","66","148","25","","378","0",""
"117","190","Crawford Whyte","Senior","3","3","9:22.700","9.0","21:54.173","13:47:49.577","70","151","25","","390","0",""
"118","152","Andrew Strathdee","Vet 40-49","3","3","9:40.572","8.7","22:01.124","13:47:56.528","82","149","27","","352","0",""
"119","186","Stephen Walker","Senior","3","3","9:07.905","9.2","22:06.314","13:48:01.718","69","165","28","","386","0",""
"120","117","Jason Barnes","Vet 40-49","3","3","10:40.216","7.9","22:08.863","13:48:04.267","81","153","28","","317","0",""
"121","120","Malcolm Cooper","Vet 40-49","3","3","9:14.246","9.1","22:14.014","13:48:09.418","71","170","29","","320","0",""
"122","149","Brian Skinner","Vet 40-49","2","3","17:27.966","4.8","22:14.863","13:48:10.267","79","141","29","","349","0",""
"123","150","Matthew Smith","Vet 40-49","3","3","9:19.181","9.0","22:16.434","13:48:11.838","75","146","28","","350","0",""
"124","171","Tom Rowntree","Senior","3","3","8:55.225","9.4","22:17.147","13:48:12.551","68","154","28","","271","0",""
"125","121","David Ogg","Vet 40-49","3","3","9:11.943","9.1","22:31.394","13:48:26.798","70","168","29","","321","0",""
"126","182","Addy Pope","Senior","3","3","8:31.592","9.9","22:32.577","13:48:27.981","68","146","29","","382","0",""
"127","138","David Mason","Vet 40-49","3","3","9:25.477","8.9","22:35.001","13:48:30.405","66","167","29","","338","0",""
"128","125","Michael Dennison","Vet 40-49","3","3","9:12.268","9.1","22:38.541","13:48:33.945","74","167","27","","325","0",""
"129","158","Alan Quinn","Vet 40-49","3","3","9:08.429","9.2","22:40.943","13:48:36.347","74","150","27","","358","0",""
"130","154","Gordon Watt","Vet 40-49","3","3","9:25.427","8.9","23:24.981","13:49:20.385","66","168","27","","354","0",""
"131","151","Martin Steele","Vet 40-49","3","3","10:05.261","8.3","23:37.089","13:49:32.493","76","154","30","","351","0",""
"132","118","Stephen Birrell","Vet 40-49","3","3","10:11.567","8.2","24:42.700","13:50:38.104","78","144","23","","318","0",""
"133","170","Craig Hamilton","Senior","3","3","10:27.371","8.0","24:43.708","13:50:39.112","79","145","23","","370","0",""
"134","183","Mark Shilton","Senior","3","3","11:36.044","7.2","24:54.805","13:50:50.209","80","147","24","","383","0",""
"135","174","David Lines","Senior","4","4","7:45.058","10.8","26:05.647","13:52:01.051","69","164","31","","374","0",""
"136","185","Steven Turbitt","Senior","3","4","12:53.079","6.5","26:11.023","13:52:06.427","76","159","28","","385","0",""
"137","135","Simon Muir","Vet 40-49","3","3","12:32.626","6.7","26:12.673","13:52:08.077","77","155","28","","335","0",""
"138","124","Paul Davies","Vet 40-49","3","3","10:53.646","7.7","26:19.495","13:52:14.899","77","145","32","","324","0",""
"139","193","Ross Young","Senior","3","4","10:52.898","7.7","26:35.724","13:52:31.128","72","171","33","","393","0",""
"140","181","Tom Owens","Senior","4","4","7:51.956","10.7","26:39.516","13:52:34.920","63","163","32","","381","0",""
