"#","No.","Name","Category","Laps","Lead","Lap Tm","Spd","Elapsed Tm","Passing Tm","Hits","Strength","Noise","Photocell Time","Transponder","Backup Tx","Backup Passing Tm"
"116","115","Robert Earp","Vet 50+","1","1","8:07.430","17.0","8:46.305","11:50:18.046","68","157","9","","315","0",""
"117","117","Jim Foulis","Vet 50+","1","1","8:06.350","17.0","8:49.597","11:50:21.338","70","143","9","","317","0",""
"118","127","John Newton","Vet 50+","1","1","8:13.026","16.8","8:53.937","11:50:25.678","71","158","9","","327","0",""
"119","140","John Walker","Vet 50+","1","1","8:16.713","16.7","8:59.473","11:50:31.214","73","135","9","","340","0",""
"120","130","Andy Redman","Vet 50+","1","1","8:22.619","16.5","9:06.738","11:50:38.479","71","150","9","","330","0",""
"121","136","Steve Smith","Vet 50+","1","1","8:23.187","16.5","9:09.404","11:50:41.145","70","141","9","","336","0",""
"122","90","Ellen Murgitroyd","Senior Female","1","1","9:54.821","13.9","10:40.064","11:50:44.626","72","139","9","","290","0",""
"123","118","John Gemmell","Vet 50+","1","1","8:40.363","15.9","9:22.684","11:50:54.425","69","157","9","","318","0",""
"124","137","David Swap","Vet 50+","1","1","8:36.127","16.0","9:24.506","11:50:56.247","75","134","9","","337","0",""
"125","104","Fiona Walker","Vet Female","1","1","9:45.038","14.2","10:29.808","11:51:01.474","75","137","9","","304","0",""
"126","116","Derek Forsyth","Vet 50+","1","1","8:51.045","15.6","9:32.424","11:51:04.165","72","159","9","","316","0",""
"127","87","Caroline Lukes","Vet Female","1","1","9:48.825","14.1","10:34.377","11:51:06.043","73","152","7","","287","0",""
"128","107","Robert Armitage","Vet 50+","1","1","8:53.075","15.5","9:36.106","11:51:07.847","72","136","7","","307","0",""
"129","126","John Myerscough","Vet 50+","1","1","8:51.387","15.6","9:42.585","11:51:14.326","70","132","7","","326","0",""
"130","111","Ivor Campbell","Vet 50+","1","1","9:05.611","15.2","9:54.111","11:51:25.852","73","149","9","","311","0",""
"131","124","Donald McIntosh","Vet 50+","1","1","9:07.665","15.1","9:55.340","11:51:27.081","73","139","9","","324","0",""
"132","139","Campbell Thomson","Vet 50+","1","1","9:07.078","15.1","9:58.656","11:51:30.397","72","162","9","","339","0",""
"133","92","Christine Myerscough","Vet Female","1","1","10:25.688","13.2","11:15.839","11:51:47.505","75","143","12","","292","0",""
"134","70","Conner Johnstone","Junior Male","2","2","6:31.316","21.2","13:21.923","11:52:56.713","69","132","9","","270","0",""
"135","71","John MacLeod","Junior Male","2","2","7:08.606","19.3","14:04.126","11:53:38.916","66","157","9","","271","0",""
"136","68","Craig Gow","Junior Male","2","2","6:45.944","20.4","14:12.787","11:53:47.577","68","142","10","","268","0",""
"137","72","Andrew Merry","Junior Male","2","2","7:01.462","19.6","14:25.971","11:54:00.761","68","157","6","","272","0",""
"138","77","Jane Barr","Senior Female","2","2","6:57.032","19.9","14:15.658","11:54:20.220","68","133","10","","277","0",""
"139","82","Anne Ewing","Senior Female","2","2","6:53.448","20.0","14:22.905","11:54:27.467","63","160","8","","282","0",""
"140","97","Madeleine Robinson","Senior Female","2","2","6:54.036","20.0","14:23.059","11:54:27.621","62","131","8","","297","0",""
"141","84","Lucy Grant","Senior Female","2","2","6:58.657","19.8","14:23.070","11:54:27.632","64","135","8","","284","0",""
"142","83","Ruth Fraser-Moodie","Senior Female","2","2","7:19.878","18.8","14:54.801","11:54:59.363","69","142","7","","283","0",""
"143","132","Brendan Roe","Vet 50+","2","2","6:43.948","20.5","13:56.764","11:55:28.505","68","133","6","","332","0",""
"144","108","Mark Barnett","Vet 50+","2","2","7:03.745","19.5","14:28.484","11:56:00.225","65","161","11","","308","0",""
"145","121","Kenny Kentley","Vet 50+","2","2","6:42.025","20.6","14:29.623","11:56:01.364","66","137","11","","321","0",""
"146","135","Colin Shearer","Vet 50+","2","2","6:56.022","19.9","14:35.877","11:56:07.618","66","134","11","","335","0",""
"147","120","Gregor Grant","Vet 50+","2","2","6:57.122","19.9","14:40.243","11:56:11.984","66","134","10","","320","0",""
"148","109","Gary Beall","Vet 50+","2","2","7:09.525","19.3","14:46.892","11:56:18.633","68","144","10","","309","0",""
"149","75","Elizabeth Adams","Senior Female","2","2","7:49.248","17.6","16:16.477","11:56:21.039","66","148","10","","275","0",""
"150","112","Alistair Dow","Vet 50+","2","2","7:17.828","18.9","14:52.792","11:56:24.533","72","134","11","","312","0",""
"151","110","Robert Bloor","Vet 50+","2","2","7:08.945","19.3","14:56.719","11:56:28.460","68","141","11","","310","0",""
"152","79","Brenda Callander","Vet Female","2","2","7:37.036","18.1","15:58.366","11:56:30.032","64","144","10","","279","0",""
"153","114","Malcolm Dunlop","Vet 50+","2","2","7:23.201","18.7","14:58.894","11:56:30.635","65","159","10","","314","0",""
"154","91","Laura Murray","Senior Female","2","2","7:57.747","17.3","16:31.919","11:56:36.481","70","137","10","","291","0",""
"155","103","Amanda Tweedie","Senior Female","2","2","7:57.941","17.3","16:32.934","11:56:37.496","71","161","10","","303","0",""
"156","141","Adrian Wallis","Vet 50+","2","2","7:21.408","18.8","15:18.498","11:56:50.239","69","136","10","","341","0",""
"157","74","Eleanor Strathdee","Junior Female","2","2","8:15.324","16.7","16:53.895","11:56:58.457","68","136","10","","274","0",""
"158","129","Neil Raitt","Vet 50+","2","2","7:40.265","18.0","15:26.788","11:56:58.529","64","134","10","","329","0",""
"159","89","Marie Meldrum","Vet Female","2","2","8:07.862","17.0","16:35.888","11:57:07.554","69","154","7","","289","0",""
"160","85","Caroline Harvey","Vet Female","2","2","7:57.148","17.4","16:37.943","11:57:09.609","68","134","7","","285","0",""
"161","122","Alexander McAllister","Vet 50+","2","2","7:27.519","18.5","15:39.332","11:57:11.073","69","133","7","","322","0",""
"162","119","Michael Giles","Vet 50+","2","2","7:34.652","18.2","15:41.165","11:57:12.906","69","138","7","","319","0",""
"163","78","Joanne Baxter","Senior Female","2","2","8:32.572","16.2","17:32.183","11:57:36.745","64","162","6","","278","0",""
"164","100","Lorna Sloan","Vet Female","2","2","8:05.050","17.1","17:05.083","11:57:36.749","63","153","6","","300","0",""
"165","142","William Wilson","Vet 50+","2","2","7:56.354","17.4","16:05.476","11:57:37.217","70","129","6","","342","0",""
"166","105","Cathy Wyse","Vet Female","2","2","8:04.581","17.1","17:06.892","11:57:38.558","67","155","6","","305","0",""
"167","80","Anne Chisholm","Vet Female","2","2","8:12.033","16.8","17:06.949","11:57:38.615","68","140","6","","280","0",""
"168","106","David Anderson","Vet 50+","2","2","7:47.726","17.7","16:09.738","11:57:41.479","71","159","10","","306","0",""
"169","86","Catherine Logan","Vet Female","2","2","8:11.330","16.9","17:10.899","11:57:42.565","73","147","10","","286","0",""
"170","125","Russell Mowat","Vet 50+","2","2","7:45.532","17.8","16:12.318","11:57:44.059","70","139","10","","325","0",""
"171","94","Margaret Normand","Senior Female","2","2","8:30.305","16.2","17:40.442","11:57:45.004","71","162","10","","294","0",""
"172","134","Alan Shanley","Vet 50+","2","2","7:42.527","17.9","16:14.408","11:57:46.149","70","141","10","","334","0",""
"173","123","Ronald Mill","Vet 50+","2","2","7:52.574","17.5","16:15.634","11:57:47.375","67","136","10","","323","0",""
"174","138","Fraser Tait","Vet 50+","2","2","7:52.710","17.5","16:22.935","11:57:54.676","70","146","13","","338","0",""
"175","128","Howard Perkins","Vet 50+","2","2","7:53.436","17.5","16:26.773","11:57:58.514","71","163","11","","328","0",""
"176","133","Graeme Scott","Vet 50+","2","2","8:14.555","16.7","16:51.648","11:58:23.389","72","137","11","","333","0",""
"177","115","Robert Earp","Vet 50+","2","2","8:14.376","16.7","17:00.681","11:58:32.422","72","135","9","","315","0",""
"178","101","Elisa Smith","Vet Female","2","2","8:48.050","15.7","18:07.866","11:58:39.532","76","142","7","","301","0",""
"179","117","Jim Foulis","Vet 50+","2","2","8:25.132","16.4","17:14.729","11:58:46.470","72","158","7","","317","0",""
"180","127","John Newton","Vet 50+","2","2","8:24.424","16.4","17:18.361","11:58:50.102","73","153","7","","327","0",""
"181","130","Andy Redman","Vet 50+","2","2","8:14.152","16.8","17:20.890","11:58:52.631","72","151","8","","330","0",""
"182","95","Nienke Oostra","Vet Female","2","2","8:42.496","15.8","18:24.695","11:58:56.361","71","149","8","","295","0",""
"183","140","John Walker","Vet 50+","2","2","8:27.524","16.3","17:26.997","11:58:58.738","72","148","8","","340","0",""
"184","136","Steve Smith","Vet 50+","2","2","8:18.812","16.6","17:28.216","11:58:59.957","72","142","8","","336","0",""
"185","102","Ainsley Turbitt","Vet Female","2","2","8:59.852","15.3","18:29.792","11:59:01.458","74","156","8","","302","0",""
"186","137","David Swap","Vet 50+","2","2","8:36.729","16.0","18:01.235","11:59:32.976","72","135","13","","337","0",""
"187","70","Conner Johnstone","Junior Male","3","3","6:40.903","20.7","20:02.826","11:59:37.616","65","160","14","","270","0",""
"188","118","John Gemmell","Vet 50+","2","2","8:59.969","15.3","18:22.653","11:59:54.394","70","152","11","","318","0",""
"189","90","Ellen Murgitroyd","Senior Female","2","2","9:29.068","14.6","20:09.132","12:00:13.694","71","136","9","","290","0",""
"190","126","John Myerscough","Vet 50+","2","2","9:00.708","15.3","18:43.293","12:00:15.034","70","132","9","","326","0",""
"191","124","Donald McIntosh","Vet 50+","2","2","8:54.047","15.5","18:49.387","12:00:21.128","74","160","11","","324","0",""
"192","111","Ivor Campbell","Vet 50+","2","2","9:06.492","15.2","19:00.603","12:00:32.344","74","155","12","","311","0",""
"193","68","Craig Gow","Junior Male","3","3","6:51.024","20.1","21:03.811","12:00:38.601","68","133","11","","268","0",""
"194","107","Robert Armitage","Vet 50+","2","2","9:46.411","14.1","19:22.517","12:00:54.258","76","141","12","","307","0",""
"195","139","Campbell Thomson","Vet 50+","2","2","9:24.888","14.7","19:23.544","12:00:55.285","74","158","12","","339","0",""
"196","71","John MacLeod","Junior Male","3","3","7:17.824","18.9","21:21.950","12:00:56.740","69","154","12","","271","0",""
"197","72","Andrew Merry","Junior Male","3","3","7:00.296","19.7","21:26.267","12:01:01.057","67","156","12","","272","0",""
"198","116","Derek Forsyth","Vet 50+","2","2","10:06.659","13.6","19:39.083","12:01:10.824","72","134","12","","316","0",""
"199","77","Jane Barr","Senior Female","3","3","7:00.155","19.7","21:15.813","12:01:20.375","70","160","14","","277","0",""
"200","82","Anne Ewing","Senior Female","3","3","6:53.260","20.0","21:16.165","12:01:20.727","73","136","14","","282","0",""
"201","97","Madeleine Robinson","Senior Female","3","3","6:53.245","20.0","21:16.304","12:01:20.866","66","154","14","","297","0",""
"202","84","Lucy Grant","Senior Female","3","3","7:16.429","19.0","21:39.499","12:01:44.061","68","142","12","","284","0",""
"203","87","Caroline Lukes","Vet Female","2","2","10:51.038","12.7","21:25.415","12:01:57.081","72","159","11","","287","0",""
"204","92","Christine Myerscough","Vet Female","2","2","10:27.032","13.2","21:42.871","12:02:14.537","73","144","12","","292","0",""
"205","132","Brendan Roe","Vet 50+","3","3","6:51.003","20.1","20:47.767","12:02:19.508","65","159","13","","332","0",""
"206","83","Ruth Fraser-Moodie","Senior Female","3","3","7:28.317","18.5","22:23.118","12:02:27.680","67","139","15","","283","0",""
"207","121","Kenny Kentley","Vet 50+","3","3","6:46.716","20.4","21:16.339","12:02:48.080","65","156","12","","321","0",""
"208","108","Mark Barnett","Vet 50+","3","3","7:01.659","19.6","21:30.143","12:03:01.884","68","136","12","","308","0",""
"209","120","Gregor Grant","Vet 50+","3","3","6:50.245","20.2","21:30.488","12:03:02.229","69","129","12","","320","0",""
